1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.200000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.200000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,9.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.200000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.200000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.200000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.200000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.200000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.200000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.200000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.200000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.200000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.200000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.200000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.200000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.200000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.200000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.200000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.200000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.200000000000000000e+01,9.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.200000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.200000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.200000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.200000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.200000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.200000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.200000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.200000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.200000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.200000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.200000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.200000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.200000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.200000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.200000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.200000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.200000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.200000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.200000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.200000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.200000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.200000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.200000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.200000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,9.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.200000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
1.000000000000000000e+00,-6.300000000000000000e+01,8.000000000000000000e+00
